,token,trialID,positionID,subtok,surp,ispunct,prefix,prompt,list_len,stimID,second_list
12, words,0,12,11,6.3023152351379395,False,1,1,3,4,repeat
13,.,0,13,-1,2.9900951385498047,True,1,1,3,4,repeat
14, One,0,14,12,4.730581283569336,False,1,1,3,4,repeat
15, was,0,15,13,1.810640811920166,False,1,1,3,4,repeat
16,:,0,16,-1,3.6773507595062256,True,1,1,3,4,repeat
17, rob,1,0,1,11.351820945739746,False,1,1,3,4,repeat
18,in,1,1,1,2.897447347640991,False,1,1,3,4,repeat
19,",",1,2,-1,1.2889807224273682,True,1,1,3,4,repeat
20, sp,1,3,2,7.107674598693848,False,1,1,3,4,repeat
21,arrow,1,4,2,1.2646316289901733,False,1,1,3,4,repeat
22,",",1,5,-1,0.17133082449436188,True,1,1,3,4,repeat
23, her,1,6,3,7.687822341918945,False,1,1,3,4,repeat
24,on,1,7,3,1.466331958770752,False,1,1,3,4,repeat
25,.,1,8,-1,2.964078187942505,True,1,1,3,4,repeat
26,And,2,0,0,11.129534721374512,False,1,1,3,4,repeat
27, the,2,1,1,2.510568618774414,False,1,1,3,4,repeat
28, other,2,2,2,2.055966377258301,False,1,1,3,4,repeat
29,:,2,3,-1,3.080274820327759,True,1,1,3,4,repeat
30, rob,3,0,1,2.5153188705444336,False,1,1,3,4,repeat
31,in,3,1,1,0.1855098307132721,False,1,1,3,4,repeat
32,",",3,2,-1,0.3549940288066864,True,1,1,3,4,repeat
33, sp,3,3,2,1.4002398252487183,False,1,1,3,4,repeat
34,arrow,3,4,2,0.00815301388502121,False,1,1,3,4,repeat
35,",",3,5,-1,0.12175840884447098,True,1,1,3,4,repeat
36, her,3,6,3,0.6193188428878784,False,1,1,3,4,repeat
37,on,3,7,3,0.023054301738739014,False,1,1,3,4,repeat
38,.,3,8,-1,0.42090755701065063,True,1,1,3,4,repeat
39,<|endoftext|>,3,9,-2,3.97686505317688,False,1,1,3,4,repeat
0,<|endoftext|>,0,0,-2,nan,False,1,1,3,5,repeat
1, Before,0,1,1,12.528407096862793,False,1,1,3,5,repeat
2, the,0,2,2,2.4726693630218506,False,1,1,3,5,repeat
3, meeting,0,3,3,6.759095191955566,False,1,1,3,5,repeat
4,",",0,4,-1,0.9914171695709229,True,1,1,3,5,repeat
5, Mary,0,5,4,8.550304412841797,False,1,1,3,5,repeat
6, wrote,0,6,5,6.019630432128906,False,1,1,3,5,repeat
7, down,0,7,6,4.496373653411865,False,1,1,3,5,repeat
8, the,0,8,7,1.2372602224349976,False,1,1,3,5,repeat
9, following,0,9,8,4.111538410186768,False,1,1,3,5,repeat
10, lists,0,10,9,7.842437267303467,False,1,1,3,5,repeat
11, of,0,11,10,0.49632617831230164,False,1,1,3,5,repeat
12, words,0,12,11,6.3023152351379395,False,1,1,3,5,repeat
13,.,0,13,-1,2.9900951385498047,True,1,1,3,5,repeat
14, One,0,14,12,4.730581283569336,False,1,1,3,5,repeat
15, was,0,15,13,1.810640811920166,False,1,1,3,5,repeat
16,:,0,16,-1,3.6773507595062256,True,1,1,3,5,repeat
17, apple,1,0,1,11.000777244567871,False,1,1,3,5,repeat
18,",",1,1,-1,1.0951318740844727,True,1,1,3,5,repeat
19, pear,1,2,2,5.124279499053955,False,1,1,3,5,repeat
20,",",1,3,-1,0.12904857099056244,True,1,1,3,5,repeat
21, banana,1,4,3,4.536377906799316,False,1,1,3,5,repeat
22,.,1,5,-1,2.7637505531311035,True,1,1,3,5,repeat
23,And,2,0,0,11.552202224731445,False,1,1,3,5,repeat
24, the,2,1,1,2.482517719268799,False,1,1,3,5,repeat
25, other,2,2,2,2.129303455352783,False,1,1,3,5,repeat
26,:,2,3,-1,2.9233932495117188,True,1,1,3,5,repeat
27, apple,3,0,1,2.261540651321411,False,1,1,3,5,repeat
28,",",3,1,-1,0.544911801815033,True,1,1,3,5,repeat
29, pear,3,2,2,1.5170856714248657,False,1,1,3,5,repeat
30,",",3,3,-1,0.09705130755901337,True,1,1,3,5,repeat
31, banana,3,4,3,0.5139526128768921,False,1,1,3,5,repeat
32,.,3,5,-1,0.3609797954559326,True,1,1,3,5,repeat
33,<|endoftext|>,3,6,-2,3.9626882076263428,False,1,1,3,5,repeat
0,<|endoftext|>,0,0,-2,nan,False,1,1,3,6,repeat
1, Before,0,1,1,12.528407096862793,False,1,1,3,6,repeat
2, the,0,2,2,2.4726693630218506,False,1,1,3,6,repeat
3, meeting,0,3,3,6.759095191955566,False,1,1,3,6,repeat
4,",",0,4,-1,0.9914171695709229,True,1,1,3,6,repeat
5, Mary,0,5,4,8.550304412841797,False,1,1,3,6,repeat
6, wrote,0,6,5,6.019630432128906,False,1,1,3,6,repeat
7, down,0,7,6,4.496373653411865,False,1,1,3,6,repeat
8, the,0,8,7,1.2372602224349976,False,1,1,3,6,repeat
9, following,0,9,8,4.111538410186768,False,1,1,3,6,repeat
10, lists,0,10,9,7.842437267303467,False,1,1,3,6,repeat
11, of,0,11,10,0.49632617831230164,False,1,1,3,6,repeat
12, words,0,12,11,6.3023152351379395,False,1,1,3,6,repeat
13,.,0,13,-1,2.9900951385498047,True,1,1,3,6,repeat
14, One,0,14,12,4.730581283569336,False,1,1,3,6,repeat
15, was,0,15,13,1.810640811920166,False,1,1,3,6,repeat
16,:,0,16,-1,3.6773507595062256,True,1,1,3,6,repeat
17, hammer,1,0,1,13.477011680603027,False,1,1,3,6,repeat
18,",",1,1,-1,0.8984118103981018,True,1,1,3,6,repeat
19, saw,1,2,2,6.464651107788086,False,1,1,3,6,repeat
20,",",1,3,-1,0.1384255737066269,True,1,1,3,6,repeat
21, nails,1,4,3,6.297935962677002,False,1,1,3,6,repeat
22,.,1,5,-1,2.855109214782715,True,1,1,3,6,repeat
23,And,2,0,0,11.679637908935547,False,1,1,3,6,repeat
24, the,2,1,1,2.500847101211548,False,1,1,3,6,repeat
25, other,2,2,2,1.8543857336044312,False,1,1,3,6,repeat
26,:,2,3,-1,2.9330387115478516,True,1,1,3,6,repeat
27, hammer,3,0,1,4.132516384124756,False,1,1,3,6,repeat
28,",",3,1,-1,0.25921380519866943,True,1,1,3,6,repeat
29, saw,3,2,2,0.7913788557052612,False,1,1,3,6,repeat
30,",",3,3,-1,0.058421116322278976,True,1,1,3,6,repeat
31, nails,3,4,3,0.1616991013288498,False,1,1,3,6,repeat
32,.,3,5,-1,0.41473132371902466,True,1,1,3,6,repeat
33,<|endoftext|>,3,6,-2,4.4211249351501465,False,1,1,3,6,repeat
0,<|endoftext|>,0,0,-2,nan,False,1,1,3,7,repeat
1, Before,0,1,1,12.528407096862793,False,1,1,3,7,repeat
2, the,0,2,2,2.4726693630218506,False,1,1,3,7,repeat
3, meeting,0,3,3,6.759095191955566,False,1,1,3,7,repeat
4,",",0,4,-1,0.9914171695709229,True,1,1,3,7,repeat
5, Mary,0,5,4,8.550304412841797,False,1,1,3,7,repeat
6, wrote,0,6,5,6.019630432128906,False,1,1,3,7,repeat
7, down,0,7,6,4.496373653411865,False,1,1,3,7,repeat
8, the,0,8,7,1.2372602224349976,False,1,1,3,7,repeat
9, following,0,9,8,4.111538410186768,False,1,1,3,7,repeat
10, lists,0,10,9,7.842437267303467,False,1,1,3,7,repeat
11, of,0,11,10,0.49632617831230164,False,1,1,3,7,repeat
12, words,0,12,11,6.3023152351379395,False,1,1,3,7,repeat
13,.,0,13,-1,2.9900951385498047,True,1,1,3,7,repeat
14, One,0,14,12,4.730581283569336,False,1,1,3,7,repeat
15, was,0,15,13,1.810640811920166,False,1,1,3,7,repeat
16,:,0,16,-1,3.6773507595062256,True,1,1,3,7,repeat
17, hurricane,1,0,1,13.215258598327637,False,1,1,3,7,repeat
18,",",1,1,-1,0.6935707330703735,True,1,1,3,7,repeat
19, tornado,1,2,2,4.6388840675354,False,1,1,3,7,repeat
20,",",1,3,-1,0.09950212389230728,True,1,1,3,7,repeat
21, rain,1,4,3,4.439187049865723,False,1,1,3,7,repeat
22,.,1,5,-1,2.9694600105285645,True,1,1,3,7,repeat
23,And,2,0,0,11.643489837646484,False,1,1,3,7,repeat
24, the,2,1,1,2.3775322437286377,False,1,1,3,7,repeat
25, other,2,2,2,1.9656848907470703,False,1,1,3,7,repeat
26,:,2,3,-1,2.817624807357788,True,1,1,3,7,repeat
27, hurricane,3,0,1,3.5314340591430664,False,1,1,3,7,repeat
28,",",3,1,-1,0.2649165391921997,True,1,1,3,7,repeat
29, tornado,3,2,2,1.3762885332107544,False,1,1,3,7,repeat
30,",",3,3,-1,0.06952475011348724,True,1,1,3,7,repeat
31, rain,3,4,3,0.13151238858699799,False,1,1,3,7,repeat
32,.,3,5,-1,0.189092755317688,True,1,1,3,7,repeat
33,<|endoftext|>,3,6,-2,3.566357374191284,False,1,1,3,7,repeat
0,<|endoftext|>,0,0,-2,nan,False,1,1,3,8,repeat
1, Before,0,1,1,12.528407096862793,False,1,1,3,8,repeat
2, the,0,2,2,2.4726693630218506,False,1,1,3,8,repeat
3, meeting,0,3,3,6.759095191955566,False,1,1,3,8,repeat
4,",",0,4,-1,0.9914171695709229,True,1,1,3,8,repeat
5, Mary,0,5,4,8.550304412841797,False,1,1,3,8,repeat
6, wrote,0,6,5,6.019630432128906,False,1,1,3,8,repeat
7, down,0,7,6,4.496373653411865,False,1,1,3,8,repeat
8, the,0,8,7,1.2372602224349976,False,1,1,3,8,repeat
9, following,0,9,8,4.111538410186768,False,1,1,3,8,repeat
10, lists,0,10,9,7.842437267303467,False,1,1,3,8,repeat
11, of,0,11,10,0.49632617831230164,False,1,1,3,8,repeat
12, words,0,12,11,6.3023152351379395,False,1,1,3,8,repeat
13,.,0,13,-1,2.9900951385498047,True,1,1,3,8,repeat
14, One,0,14,12,4.730581283569336,False,1,1,3,8,repeat
15, was,0,15,13,1.810640811920166,False,1,1,3,8,repeat
16,:,0,16,-1,3.6773507595062256,True,1,1,3,8,repeat
17, oxygen,1,0,1,12.756823539733887,False,1,1,3,8,repeat
18,",",1,1,-1,0.914488673210144,True,1,1,3,8,repeat
19, hydrogen,1,2,2,4.963624000549316,False,1,1,3,8,repeat
20,",",1,3,-1,0.2720853090286255,True,1,1,3,8,repeat
21, nitrogen,1,4,3,2.9611122608184814,False,1,1,3,8,repeat
22,.,1,5,-1,2.4837963581085205,True,1,1,3,8,repeat
23,And,2,0,0,12.182893753051758,False,1,1,3,8,repeat
24, the,2,1,1,2.5106019973754883,False,1,1,3,8,repeat
25, other,2,2,2,2.249748945236206,False,1,1,3,8,repeat
26,:,2,3,-1,2.9772253036499023,True,1,1,3,8,repeat
27, oxygen,3,0,1,3.240386962890625,False,1,1,3,8,repeat
28,",",3,1,-1,0.6519978642463684,True,1,1,3,8,repeat
29, hydrogen,3,2,2,0.7623931169509888,False,1,1,3,8,repeat
30,",",3,3,-1,0.11838896572589874,True,1,1,3,8,repeat
31, nitrogen,3,4,3,0.5268837213516235,False,1,1,3,8,repeat
32,.,3,5,-1,0.41188421845436096,True,1,1,3,8,repeat
33,<|endoftext|>,3,6,-2,4.166781425476074,False,1,1,3,8,repeat
0,<|endoftext|>,0,0,-2,nan,False,1,1,3,9,repeat
1, Before,0,1,1,12.528407096862793,False,1,1,3,9,repeat
2, the,0,2,2,2.4726693630218506,False,1,1,3,9,repeat
3, meeting,0,3,3,6.759095191955566,False,1,1,3,9,repeat
4,",",0,4,-1,0.9914171695709229,True,1,1,3,9,repeat
5, Mary,0,5,4,8.550304412841797,False,1,1,3,9,repeat
6, wrote,0,6,5,6.019630432128906,False,1,1,3,9,repeat
7, down,0,7,6,4.496373653411865,False,1,1,3,9,repeat
8, the,0,8,7,1.2372602224349976,False,1,1,3,9,repeat
9, following,0,9,8,4.111538410186768,False,1,1,3,9,repeat
10, lists,0,10,9,7.842437267303467,False,1,1,3,9,repeat
11, of,0,11,10,0.49632617831230164,False,1,1,3,9,repeat
12, words,0,12,11,6.3023152351379395,False,1,1,3,9,repeat
13,.,0,13,-1,2.9900951385498047,True,1,1,3,9,repeat
14, One,0,14,12,4.730581283569336,False,1,1,3,9,repeat
15, was,0,15,13,1.810640811920166,False,1,1,3,9,repeat
16,:,0,16,-1,3.6773507595062256,True,1,1,3,9,repeat
17, chemistry,1,0,1,12.928801536560059,False,1,1,3,9,repeat
18,",",1,1,-1,0.820249617099762,True,1,1,3,9,repeat
19, physics,1,2,2,4.398777008056641,False,1,1,3,9,repeat
20,",",1,3,-1,0.1445472240447998,True,1,1,3,9,repeat
21, psychology,1,4,3,3.876737356185913,False,1,1,3,9,repeat
22,.,1,5,-1,2.5112757682800293,True,1,1,3,9,repeat
23,And,2,0,0,12.077983856201172,False,1,1,3,9,repeat
24, the,2,1,1,2.520120620727539,False,1,1,3,9,repeat
25, other,2,2,2,2.0549941062927246,False,1,1,3,9,repeat
26,:,2,3,-1,3.072645664215088,True,1,1,3,9,repeat
27, chemistry,3,0,1,3.335087299346924,False,1,1,3,9,repeat
28,",",3,1,-1,0.5566441416740417,True,1,1,3,9,repeat
29, physics,3,2,2,0.8841825723648071,False,1,1,3,9,repeat
30,",",3,3,-1,0.058646202087402344,True,1,1,3,9,repeat
31, psychology,3,4,3,0.13750435411930084,False,1,1,3,9,repeat
32,.,3,5,-1,0.3726840913295746,True,1,1,3,9,repeat
33,<|endoftext|>,3,6,-2,3.780294418334961,False,1,1,3,9,repeat
0,<|endoftext|>,0,0,-2,nan,False,1,1,3,10,repeat
1, Before,0,1,1,12.528407096862793,False,1,1,3,10,repeat
2, the,0,2,2,2.4726693630218506,False,1,1,3,10,repeat
3, meeting,0,3,3,6.759095191955566,False,1,1,3,10,repeat
4,",",0,4,-1,0.9914171695709229,True,1,1,3,10,repeat
5, Mary,0,5,4,8.550304412841797,False,1,1,3,10,repeat
6, wrote,0,6,5,6.019630432128906,False,1,1,3,10,repeat
7, down,0,7,6,4.496373653411865,False,1,1,3,10,repeat
8, the,0,8,7,1.2372602224349976,False,1,1,3,10,repeat
9, following,0,9,8,4.111538410186768,False,1,1,3,10,repeat
10, lists,0,10,9,7.842437267303467,False,1,1,3,10,repeat
11, of,0,11,10,0.49632617831230164,False,1,1,3,10,repeat
12, words,0,12,11,6.3023152351379395,False,1,1,3,10,repeat
13,.,0,13,-1,2.9900951385498047,True,1,1,3,10,repeat
14, One,0,14,12,4.730581283569336,False,1,1,3,10,repeat
15, was,0,15,13,1.810640811920166,False,1,1,3,10,repeat
16,:,0,16,-1,3.6773507595062256,True,1,1,3,10,repeat
17, piano,1,0,1,11.85761547088623,False,1,1,3,10,repeat
18,",",1,1,-1,0.806073009967804,True,1,1,3,10,repeat
19, drum,1,2,2,6.051253318786621,False,1,1,3,10,repeat
20,",",1,3,-1,0.4659866690635681,True,1,1,3,10,repeat
21, trumpet,1,4,3,3.5095202922821045,False,1,1,3,10,repeat
22,.,1,5,-1,2.7684261798858643,True,1,1,3,10,repeat
23,And,2,0,0,11.979665756225586,False,1,1,3,10,repeat
24, the,2,1,1,2.494544267654419,False,1,1,3,10,repeat
25, other,2,2,2,1.9811896085739136,False,1,1,3,10,repeat
26,:,2,3,-1,3.11458158493042,True,1,1,3,10,repeat
27, piano,3,0,1,3.55633282661438,False,1,1,3,10,repeat
28,",",3,1,-1,0.5196282863616943,True,1,1,3,10,repeat
29, drum,3,2,2,1.5910005569458008,False,1,1,3,10,repeat
30,",",3,3,-1,0.11781545728445053,True,1,1,3,10,repeat
31, trumpet,3,4,3,0.42615413665771484,False,1,1,3,10,repeat
32,.,3,5,-1,0.40576618909835815,True,1,1,3,10,repeat
33,<|endoftext|>,3,6,-2,4.215118408203125,False,1,1,3,10,repeat
0,<|endoftext|>,0,0,-2,nan,False,1,1,3,11,repeat
1, Before,0,1,1,12.528407096862793,False,1,1,3,11,repeat
2, the,0,2,2,2.4726693630218506,False,1,1,3,11,repeat
3, meeting,0,3,3,6.759095191955566,False,1,1,3,11,repeat
4,",",0,4,-1,0.9914171695709229,True,1,1,3,11,repeat
5, Mary,0,5,4,8.550304412841797,False,1,1,3,11,repeat
6, wrote,0,6,5,6.019630432128906,False,1,1,3,11,repeat
7, down,0,7,6,4.496373653411865,False,1,1,3,11,repeat
8, the,0,8,7,1.2372602224349976,False,1,1,3,11,repeat
9, following,0,9,8,4.111538410186768,False,1,1,3,11,repeat
10, lists,0,10,9,7.842437267303467,False,1,1,3,11,repeat
11, of,0,11,10,0.49632617831230164,False,1,1,3,11,repeat
12, words,0,12,11,6.3023152351379395,False,1,1,3,11,repeat
13,.,0,13,-1,2.9900951385498047,True,1,1,3,11,repeat
14, One,0,14,12,4.730581283569336,False,1,1,3,11,repeat
15, was,0,15,13,1.810640811920166,False,1,1,3,11,repeat
16,:,0,16,-1,3.6773507595062256,True,1,1,3,11,repeat
17, knife,1,0,1,12.464381217956543,False,1,1,3,11,repeat
18,",",1,1,-1,0.8536965250968933,True,1,1,3,11,repeat
19, spoon,1,2,2,6.766407012939453,False,1,1,3,11,repeat
20,",",1,3,-1,0.13905595242977142,True,1,1,3,11,repeat
21, fork,1,4,3,3.7709264755249023,False,1,1,3,11,repeat
22,.,1,5,-1,2.433431386947632,True,1,1,3,11,repeat
23,And,2,0,0,11.629785537719727,False,1,1,3,11,repeat
24, the,2,1,1,2.4499518871307373,False,1,1,3,11,repeat
25, other,2,2,2,1.9472750425338745,False,1,1,3,11,repeat
26,:,2,3,-1,2.8206627368927,True,1,1,3,11,repeat
27, knife,3,0,1,2.858189344406128,False,1,1,3,11,repeat
28,",",3,1,-1,0.28091961145401,True,1,1,3,11,repeat
29, spoon,3,2,2,0.9888656139373779,False,1,1,3,11,repeat
30,",",3,3,-1,0.05626987665891647,True,1,1,3,11,repeat
31, fork,3,4,3,0.21204078197479248,False,1,1,3,11,repeat
32,.,3,5,-1,0.5389847755432129,True,1,1,3,11,repeat
33,<|endoftext|>,3,6,-2,3.953198194503784,False,1,1,3,11,repeat
0,<|endoftext|>,0,0,-2,nan,False,1,1,3,12,repeat
1, Before,0,1,1,12.528407096862793,False,1,1,3,12,repeat
2, the,0,2,2,2.4726693630218506,False,1,1,3,12,repeat
3, meeting,0,3,3,6.759095191955566,False,1,1,3,12,repeat
4,",",0,4,-1,0.9914171695709229,True,1,1,3,12,repeat
5, Mary,0,5,4,8.550304412841797,False,1,1,3,12,repeat
6, wrote,0,6,5,6.019630432128906,False,1,1,3,12,repeat
7, down,0,7,6,4.496373653411865,False,1,1,3,12,repeat
8, the,0,8,7,1.2372602224349976,False,1,1,3,12,repeat
9, following,0,9,8,4.111538410186768,False,1,1,3,12,repeat
10, lists,0,10,9,7.842437267303467,False,1,1,3,12,repeat
11, of,0,11,10,0.49632617831230164,False,1,1,3,12,repeat
12, words,0,12,11,6.3023152351379395,False,1,1,3,12,repeat
13,.,0,13,-1,2.9900951385498047,True,1,1,3,12,repeat
14, One,0,14,12,4.730581283569336,False,1,1,3,12,repeat
15, was,0,15,13,1.810640811920166,False,1,1,3,12,repeat
16,:,0,16,-1,3.6773507595062256,True,1,1,3,12,repeat
17, trout,1,0,1,13.485541343688965,False,1,1,3,12,repeat
18,",",1,1,-1,0.9656166434288025,True,1,1,3,12,repeat
19, shark,1,2,2,7.9438018798828125,False,1,1,3,12,repeat
20,",",1,3,-1,0.15513119101524353,True,1,1,3,12,repeat
21, her,1,4,3,7.628674030303955,False,1,1,3,12,repeat
22,ring,1,5,3,0.3812495172023773,False,1,1,3,12,repeat
23,.,1,6,-1,3.4080307483673096,True,1,1,3,12,repeat
24,And,2,0,0,11.688652038574219,False,1,1,3,12,repeat
25, the,2,1,1,2.5638256072998047,False,1,1,3,12,repeat
26, other,2,2,2,2.059530019760132,False,1,1,3,12,repeat
27,:,2,3,-1,3.0808558464050293,True,1,1,3,12,repeat
28, trout,3,0,1,4.3832621574401855,False,1,1,3,12,repeat
29,",",3,1,-1,0.443364679813385,True,1,1,3,12,repeat
